Pathway-id	Pathway-name	Reaction-id	EC	Protein-id	Protein-name	Gene-id	Gene-name
ASPARAGINE-DEG1-PWY	L-asparagine degradation I	ASPARAGHYD-RXN	EC-3.5.1.38	CRE13.G576150-MONOMER	asparaginase	CRE13.G576150	Cre13.g576150
PWY-6498	eumelanin biosynthesis	RXN-11444	-	unknown	unknown	unknown	unknown
PWY-6498	eumelanin biosynthesis	RXN-11408	-	unknown	unknown	unknown	unknown
PWY-6498	eumelanin biosynthesis	DOPACHROME-DELTA-ISOMERASE-RXN	EC-5.3.3.12	CRE17.G700100-MONOMER	L-dopachrome tautomerase	CRE17.G700100	Cre17.g700100
PWY-6498	eumelanin biosynthesis	RXN-11406	-	unknown	unknown	unknown	unknown
PWY-6498	eumelanin biosynthesis	RXN-11404	-	unknown	unknown	unknown	unknown
PWY-6498	eumelanin biosynthesis	RXN-11403	-	unknown	unknown	unknown	unknown
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE08.G377100-MONOMER	adenylate kinase	CRE08.G377100	Cre08.g377100
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE07.G325723-MONOMER	adenylate kinase	CRE07.G325723	Cre07.g325723
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE06.G249900-MONOMER	adenylate kinase	CRE06.G249900	Cre06.g249900
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE17.G739550-MONOMER	adenylate kinase	CRE17.G739550	Cre17.g739550
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE02.G081550-MONOMER	adenylate kinase	CRE02.G081550	Cre02.g081550
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE01.G029750-MONOMER	adenylate kinase	CRE01.G029750	Cre01.g029750
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE12.G495550-MONOMER	adenylate kinase	CRE12.G495550	Cre12.g495550
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE12.G557600-MONOMER	adenylate kinase	CRE12.G557600	Cre12.g557600
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE12.G519950-MONOMER	adenylate kinase	CRE12.G519950	Cre12.g519950
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CRE12.G494850-MONOMER	adenylate kinase	CRE12.G494850	Cre12.g494850
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYL-KIN-RXN	EC-2.7.4.3	CHLREDRAFT_24512-MONOMER	adenylate kinase	CHLREDRAFT_24512	CPC1
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	AMPSYN-RXN	EC-4.3.2.2	CRE13.G565321-MONOMER	adenylosuccinate lyase	CRE13.G565321	Cre13.g565321
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	AMPSYN-RXN	EC-4.3.2.2	CRE13.G565450-MONOMER	adenylosuccinate lyase	CRE13.G565450	Cre13.g565450
PWY-7219	adenosine ribonucleotides <i>de novo</i> biosynthesis	ADENYLOSUCCINATE-SYNTHASE-RXN	EC-6.3.4.4	CRE17.G734100-MONOMER	adenylosuccinate synthetase	CRE17.G734100	Cre17.g734100
PWY0-662	PRPP biosynthesis	PRPPSYN-RXN	EC-2.7.6.1	CRE08.G378850-MONOMER	ribose-phosphate diphosphokinase	CRE08.G378850	Cre08.g378850
PWY0-662	PRPP biosynthesis	PRPPSYN-RXN	EC-2.7.6.1	CRE09.G394550-MONOMER	ribose-phosphate diphosphokinase	CRE09.G394550	Cre09.g394550
PWY-7060	ornithine-citrulline shuttle	TRANS-RXN-230	-	CRE16.G683259-MONOMER	ornithine/ornithine exchanger	CRE16.G683259	Cre16.g683259
PWY-7060	ornithine-citrulline shuttle	TRANS-RXN-229	-	unknown	unknown	unknown	unknown
PWY-7060	ornithine-citrulline shuttle	CARBAMATE-KINASE-RXN	EC-2.7.2.2	unknown	unknown	unknown	unknown
PWY-7060	ornithine-citrulline shuttle	RXN-13482	EC-2.1.3.3	unknown	unknown	unknown	unknown
PWY-7060	ornithine-citrulline shuttle	TRANS-RXN-228	-	unknown	unknown	unknown	unknown
PWY-7060	ornithine-citrulline shuttle	TRANS-RXN-227	-	CRE16.G683259-MONOMER	arginine/citrulline exchanger	CRE16.G683259	Cre16.g683259
PWY-7060	ornithine-citrulline shuttle	ORNCARBAMTRANSFER-RXN	EC-2.1.3.3	CRE12.G489700-MONOMER	ornithine carbamoyltransferase	CRE12.G489700	Cre12.g489700
PWY-7060	ornithine-citrulline shuttle	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE16.G654526-MONOMER	glutamine synthetase	CRE16.G654526	Cre16.g654526
PWY-7060	ornithine-citrulline shuttle	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE02.G113200-MONOMER	glutamine synthetase	CRE02.G113200	Cre02.g113200
PWY-7060	ornithine-citrulline shuttle	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE03.G207250-MONOMER	glutamine synthetase	CRE03.G207250	Cre03.g207250
PWY-7060	ornithine-citrulline shuttle	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE03.G146627-MONOMER	glutamine synthetase	CRE03.G146627	Cre03.g146627
PWY-7060	ornithine-citrulline shuttle	GLUTAMINESYN-RXN	EC-6.3.1.2	CRE12.G530600-MONOMER	glutamine synthetase	CRE12.G530600	Cre12.g530600
PWY-7060	ornithine-citrulline shuttle	GLUTAMINESYN-RXN	EC-6.3.1.2	MONOMERIO2-5709	glutamine synthetase	CRE12.G530650	Cre12.g530650
PWY-7060	ornithine-citrulline shuttle	CARBPSYN-RXN	EC-6.3.5.5	CRE08.G358580-MONOMER	carbamoyl phosphate synthetase	CRE08.G358580	Cre08.g358580
PWY-7060	ornithine-citrulline shuttle	CARBPSYN-RXN	EC-6.3.5.5	CRE06.G308500-MONOMER	carbamoyl phosphate synthetase	CRE06.G308500	Cre06.g308500
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-16380	EC-6.2.1.3	CRE12.G507400-MONOMER		CRE12.G507400	Cre12.g507400
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-16380	EC-6.2.1.3	CRE12.G500715-MONOMER		CRE12.G500715	Cre12.g500715
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-16380	EC-6.2.1.3	CRE03.G182050-MONOMER		CRE03.G182050	Cre03.g182050
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-16380	EC-6.2.1.3	MONOMERIO2-5821		CRE13.G566650	Cre13.g566650
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-16380	EC-6.2.1.3	CRE13.G586000-MONOMER		CRE13.G586000	Cre13.g586000
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-9548	EC-3.1.2.14	MONOMERIO2-5725		CRE04.G213761	Cre04.g213761
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-9635	EC-1.3.1.9	CRE06.G294950-MONOMER		CRE06.G294950	Cre06.g294950
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-9634	EC-2.3.1.86	CRE03.G208050-MONOMER		CRE03.G208050	Cre03.g208050
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-9633	EC-2.3.1.86	CRE03.G213313-MONOMER		CRE03.G213313	Cre03.g213313
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-9633	EC-2.3.1.86	CRE03.G172000-MONOMER		CRE03.G172000	Cre03.g172000
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-9633	EC-2.3.1.86	CRE02.G103100-MONOMER		CRE02.G103100	Cre02.g103100
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-9633	EC-2.3.1.86	CRE06.G309826-MONOMER		CRE06.G309826	Cre06.g309826
PWY-5989	stearate biosynthesis II (bacteria and plants)	RXN-9632	EC-2.3.1.41	unknown	unknown	unknown	unknown
PWY-6079	anthranilate degradation I (aerobic)	1.14.12.1-RXN	EC-1.14.12.1	CRE02.G093650-MONOMER	anthranilate dioxygenase	CRE02.G093650	Cre02.g093650
PWY-7363	papaverine biosynthesis	2.1.1.121-RXN	EC-2.1.1.121	unknown	unknown	unknown	unknown
PWY-7363	papaverine biosynthesis	RXN-14879	EC-1.14.14	unknown	unknown	unknown	unknown
PWY-7363	papaverine biosynthesis	RXN-8700	EC-2.1.1.291	unknown	unknown	unknown	unknown
PWY-7363	papaverine biosynthesis	RXN-14873	-	CRE11.G476600-MONOMER	tetrahydropapaverine oxidase	CRE11.G476600	Cre11.g476600
PWY-7363	papaverine biosynthesis	RXN-14872	-	CRE11.G476600-MONOMER	tetrahydropapaverine oxidase	CRE11.G476600	Cre11.g476600
PWY-7363	papaverine biosynthesis	RXN-14870	EC-2.1.1	unknown	unknown	unknown	unknown
PWY-7363	papaverine biosynthesis	RXN-14869	EC-2.1.1	unknown	unknown	unknown	unknown
PWY-7363	papaverine biosynthesis	RXN-14871	-	unknown	unknown	unknown	unknown
PWY-7363	papaverine biosynthesis	RXN-14834	EC-2.1.1	unknown	unknown	unknown	unknown
PWY-5791	1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	RXN-9311	EC-3.1.2.28	CRE16.G659050-MONOMER	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	CRE16.G659050	Cre16.g659050
PWY-5791	1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	NAPHTHOATE-SYN-RXN	EC-4.1.3.36	CRE02.G114250-MONOMER	1,4-dihydroxy-2-naphthoyl-CoA synthase	CRE02.G114250	Cre02.g114250
PWY-5791	1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	RXN-9310	EC-4.2.99.20	CRE16.G659050-MONOMER	(1R,6R)-2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	CRE16.G659050	Cre16.g659050
PWY-5791	1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	RXN-7614	EC-6.2.1.26	unknown	unknown	unknown	unknown
PWY-5791	1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	O-SUCCINYLBENZOATE-COA-SYN-RXN	EC-4.2.1.113	CRE16.G659050-MONOMER	<i>o</i>-succinylbenzoate synthase	CRE16.G659050	Cre16.g659050
PWY-5791	1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	2.5.1.64-RXN	EC-2.2.1.9	CRE16.G659050-MONOMER	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	CRE16.G659050	Cre16.g659050
PWY-5791	1,4-dihydroxy-2-naphthoate biosynthesis II (plants)	ISOCHORSYN-RXN	EC-5.4.4.2	unknown	unknown	unknown	unknown
PWY-5172	acetyl-CoA biosynthesis III (from citrate)	ATP-CITRATE-PRO-S--LYASE-RXN	EC-2.3.3.8	CRE05.G241850-MONOMER	ATP-citrate synthase	CRE05.G241850	Cre05.g241850
PWY-5172	acetyl-CoA biosynthesis III (from citrate)	ATP-CITRATE-PRO-S--LYASE-RXN	EC-2.3.3.8	CRE02.G088600-MONOMER	ATP-citrate synthase	CRE02.G088600	Cre02.g088600
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CRE13.G567600-MONOMER	cytochrome c oxidase	CRE13.G567600	Cre13.g567600
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CRE03.G154350-MONOMER	cytochrome c oxidase	CRE03.G154350	Cre03.g154350
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CRE01.G049500-MONOMER	cytochrome c oxidase	CRE01.G049500	Cre01.g049500
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CRE01.G026200-MONOMER	cytochrome c oxidase	CRE01.G026200	Cre01.g026200
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CRE04.G221700-MONOMER	cytochrome c oxidase	CRE04.G221700	Cre04.g221700
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CPLX4LZ-171	cytochrome c oxidase	CHLREDRAFT_185375	COX90
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CPLX4LZ-171	cytochrome c oxidase	CHLREDRAFT_195712	Cre06.g304350
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CPLX4LZ-171	cytochrome c oxidase	CHLREDRAFT_147109	COX13
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CPLX4LZ-171	cytochrome c oxidase	GIO2-1327	COX5C
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CPLX4LZ-171	cytochrome c oxidase	CHLREDRAFT_187882	Cre13.g567600
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CPLX4LZ-171	cytochrome c oxidase	GIO2-4067	Cre03.g154350
PWY-3781	aerobic respiration I (cytochrome c)	CYTOCHROME-C-OXIDASE-RXN	EC-1.9.3.1	CPLX4LZ-171	cytochrome c oxidase	CHREPMP04	cox1
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE08.G378900-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE08.G378900	Cre08.g378900
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE07.G327400-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE07.G327400	Cre07.g327400
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE11.G467767-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE11.G467767	Cre11.g467767
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE16.G679333-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE16.G679333	Cre16.g679333
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	MONOMERIO2-5918	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE16.G681700	Cre16.g681700
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE06.G267200-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE06.G267200	Cre06.g267200
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE06.G293850-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE06.G293850	Cre06.g293850
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE06.G278188-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE06.G278188	Cre06.g278188
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE09.G402552-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE09.G402552	Cre09.g402552
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE09.G405850-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE09.G405850	Cre09.g405850
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE09.G415850-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE09.G415850	Cre09.g415850
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE13.G568800-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE13.G568800	Cre13.g568800
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE13.G567100-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE13.G567100	Cre13.g567100
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE03.G146247-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE03.G146247	Cre03.g146247
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE10.G422600-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE10.G422600	Cre10.g422600
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE10.G434450-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE10.G434450	Cre10.g434450
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE10.G450400-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE10.G450400	Cre10.g450400
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G492300-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G492300	Cre12.g492300
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G511200-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G511200	Cre12.g511200
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G516450-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G516450	Cre12.g516450
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G555150-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G555150	Cre12.g555150
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G555250-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G555250	Cre12.g555250
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G535950-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G535950	Cre12.g535950
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CRE12.G496750-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CRE12.G496750	Cre12.g496750
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	GIO2-529-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	GIO2-529	Cre09.g405850
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	GIO2-1782-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	GIO2-1782	Cre07.g327400
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	GIO2-1469-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	GIO2-1469	Cre10.g422600
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CHLREDRAFT_182226-MONOMER	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_182226	NUOP3
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_164272	NUOB18
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_193762	NUO13
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_191146	NUOP4
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_184222	NUOP5
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_196834	CAH9
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_143441	NUOP1
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_182302	NUO21
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_186185	NUOA9
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_190916	NUOB10
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_164424	NUOB22
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_59411	NUOA8
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_145512	NUOS4b
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_184606	NUOS4
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_194458	NUOB16
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_190543	NUOB4
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_135635	NUOS5
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_131464	NUO17
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_162765	fgenesh2_kg.C_scaffold_1000273
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_57090	NUOB14
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_188142	NUOS6
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_127639	NUOB13
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_54440	NUOB12
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_149240	NUOB8
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_132151	ACP1
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_77311	NUOA1
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP06	nad6
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP03	nad5
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP02	nad4
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHLREDRAFT_195711	NAD3
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP05	nad2
PWY-3781	aerobic respiration I (cytochrome c)	NADH-DEHYDROG-A-RXN	EC-7.1.1.2	CPLX4LZ-47	NADH:ubiquinone oxidoreductase (H<sup>+</sup>-transporting)	CHREPMP07	nad1
